hts_8digit,description,unit,general_rate_raw,general_ad_valorem_rate,special_rate_raw,other_rate_raw,edition_label,generated_at,conflict_count_same_8digit
90318080,Other,,Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90319021,Of profile projectors,"[""kg""]",Free,0.0,,45%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90319045,Bases and frames for the coordinate-measuring machines of subheading 9031.49.40,"[""kg""]",Free,0.0,,50%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90319054,Of optical instruments and appliances of subheading 9031.41 or 9031.49.70,"[""kg""]",Free,0.0,,50%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90319059,Other,"[""kg""]",Free,0.0,,50%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90319070,Of articles of subheading 9031.80.40,"[""kg""]",Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90319091,Other,,Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90321000,Thermostats,,1.7%,0.017,"Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)",40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90322000,Manostats,"[""No.""]",Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90328100,Hydraulic and pneumatic,,Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90328920,"Designed for use in a 6, 12 or 24 V system","[""No.""]",1.1%,0.011000000000000001,"Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90328940,Other,"[""No.""]",1.7%,0.017,"Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90328960,Other,,1.7%,0.017,"Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90329021,"Designed for use in a 6, 12 or 24 V system","[""kg""]",1.1%,0.011000000000000001,"Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90329041,Other,"[""kg""]",1.7%,0.017,"Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90329061,Other,,1.7%,0.017,"Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90330020,"Light-emitting diode (LED) backlights modules, the foregoing which are lighting sources that consist of one or more LEDs and one or more connectors and are mounted on a printed circuit or other similar substrate, and other passive components, whether or not combined with optical components or protective diodes, and used as backlights illumination for liquid crystal displays (LCDs)","[""No.""]",Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90330030,"Touch-sensitive data input devices (so-called “touch screens”) without display capabilities, for incorporation into apparatus having a display, which function by detecting the presence and location of a touch within the display area (such sensing may be obtained by means of resistance, electrostatic capacity, acoustic pulse recognition, infrared lights or other touch-sensitive technology)","[""No.""]",Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
90330090,Other,"[""kg""]",4.4%,0.044000000000000004,"Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91011140,Having no jewels or only one jewel in the movement,,"51¢ each + 6.25% on the case and strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S, SG)","$2.25 each + 45% on the case +80% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91011180,Other,,"87¢ each + 6.25% on the case and strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S, SG)","$3.25 each + 45% on the case +80% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91011920,With opto-electronic display only.,,Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91011940,"Other, having no jewels or only one jewel in the movement",,"41¢ each + 5% on case and strap, band or bracelet + 4.2% on the battery",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$2.25 each + 45% on the case +80% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91011980,Other,,"61¢ each + 4.4% on case and strap, band or bracelet + 3.7% on the battery",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)","$3.25 each + 45% on the case +80% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012110,"Of textile material or of base metal, whether or not gold- or silver-plated","[""No.""]",3.1%,0.031,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)",80%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012130,Other,"[""No.""]",3.1%,0.031,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",80%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012150,Other,,Free,0.0,,$11.50 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012180,Other,,"$1.61 each + 4.4% on the case and strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)","$5.75 each + 45% on the case +80% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012910,Having no jewels or only one jewel in the movement,,"40¢ each + 5% on the case and strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S, SG)","$2.25 each + 45% on the case +80% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012920,Having over 1 jewel but not over 7 jewels in the movement,,"61¢ each + 4.4% on the case and strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S, SG)","$3.25 each + 45% on the case +80% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012930,With movement measuring not over 15.2 mm,,"$2.28 each + 5% on the case and strap, band or bracelet",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$4.75 each + 45% on the case + 80% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012940,With movement measuring over 15.2 mm,,"$1.92 each + 5% on the case and strap, band or bracelet",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$4.75 each + 45% on the case + 80% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012950,With movement valued over $15 each,,"90¢ each + 4.4% on the case and strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S, SG)","$4.75 each + 45% on the case + 80% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012970,"Of textile material or of base metal, whether or not gold- or silver-plated","[""No.""]",3.1%,0.031,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P, PA,PE,R,S,SG)",80%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012980,Other,"[""No.""]",3.1%,0.031,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",80%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91012990,Other,,Free,0.0,,$11.50 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019120,With opto-electronic display only,"[""No.""]",Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019140,Having no jewels or only one jewel in the movement,,Free,0.0,,$2.25 each + 45% on the case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019180,Other,,Free,0.0,,$3.25 each + 45% on the case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019920,Having no jewels or not over 7 jewels in the movement,,Free,0.0,,$2.25 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019940,With movement valued not over $15 each,,98¢ each + 3% on the case,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$4.75 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019960,With movement valued over $15 each,,Free,0.0,,$4.75 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91019980,Having over 17 jewels in the movement,,Free,0.0,,$11.50 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021110,With gold- or silver-plated case,,"44¢ each + 6% on the case + 14% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$1.90 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021125,Other,,"40¢ each + 8.5% on the case + 14% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$1.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021130,With gold- or silver-plated case,,"44¢ each + 6% on the case + 2.8% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$1.90 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021145,Other,,"40¢ each + 8.5% on the case + 2.8% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021150,With gold- or silver-plated case,,"80¢ each + 6% on the case + 14% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.90 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021165,Other,,"76¢ each + 8.5% on the case + 14% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021170,With gold- or silver-plated case,,"80¢ each + 6% on the case + 2.8% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)","$2.90 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021195,Other,,"76¢ each + 8.5% on the case + 2.8% on the strap, band or bracelet + 5.3% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021220,"Of textile material or of base metal, whether or not gold- or silver-plated","[""No.""]",Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021240,Other,"[""No.""]",Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021280,Other,"[""No.""]",Free,0.0,,35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021920,"With strap, band or bracelet of textile material or of base metal, whether or not gold-or silver-plated",,"32¢ each + 4.8% on the case + 11% on the strap, band or bracelet + 4.2% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$1.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021940,Other,,"32¢ each + 4.8% on the case + 2.2% on the strap, band or bracelet + 4.2% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$1.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021960,"With strap, band or bracelet of textile material or of base metal, whether or not gold-or silver-plated",,"57¢ each + 4.5% on the case + 10.6% on the strap, band or bracelet + 4% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)","$2.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91021980,Other,,"57¢ each + 4.5% on the case + 2.1% on the strap, band or bracelet + 4% on the battery",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022110,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver-plated",,"75¢ each + 6% on the case + 14% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.70 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022125,Other,,"75¢ each + 6% on the case + 2.8% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.70 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022130,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver-plated",,"$1.75 each + 4.8% on the case + 11.2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$5.20 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022150,Other,,"$1.75 each + 4.8% on the case + 2.2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$5.20 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022170,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver-plated",,"$1.53 each + 4.2% on the case + 9.8% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$10.95 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022190,Other,,"$1.53 each + 4.2% on the case + 2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$10.95 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022902,"Straps, bands or bracelets entered with watches of subheading 9102.29.04 and classifiable therewith pursuant to additional U.S. note 2 to this chapter; all the foregoing whether or not attached to such watches at the time of entry","[""No.""]",14%,0.14,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",110%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022904,Other,,40¢ each + 6% on the case,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$1.70 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022910,Other,,"40¢ each + 6% on the case + 2.8% on the strap, band or bracelet",,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.70 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022915,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver-plated",,"58¢ each + 4.6% on the case + 10.6% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$2.70 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022920,Other,,"56¢ each + 4.4% on the case + 2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)","$2.70 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022925,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver- plated",,"$2.19 each + 4.8% on the case + 11.2% on the strap, band or bracelet",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$4.20 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022930,Other,,"$2.19 each + 4.8% on the case + 2.2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$4.20 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022935,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver- plated",,"$1.61 each + 4.2% on the case + 9.8% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE, R,S,SG)","$4.20 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022940,Other,,"$1.83 each + 4.8% on the case + 2.2% on the strap, band or bracelet",,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$4.20 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022945,"With strap, band or bracelet of textile material or of base metal, whether or not gold- or silver-plated",,"93¢ each + 4.8% on the case + 11.2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$4.20 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022950,Other,,"93¢ each + 4.8% on the case + 2.2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$4.20 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022955,"With strap, band or bracelet of textile material or of base metal, whether or not gold-or silver-plated",,"$1.55 each + 4.2% on the case + 9.9% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$10.95 each + 45% on the case + 110% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91022960,Other,,"$1.75 each + 4.8% on the case + 2.2% on the strap, band or bracelet",,"Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)","$10.95 each + 45% on the case + 35% on the strap, band or bracelet",HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029120,With opto-electronic display only,,3.9% on the movement and case + 5.3% on the battery,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029140,Having no jewels or only one jewel in the movement,,40¢ each + 6% on the case + 5.3% on the battery,,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$1.70 each + 45% on the case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029180,Other,,76¢ each + 6% on the case + 5.3% on the battery,,"Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,R,S,SG)",$2.70 each + 45% on the case + 35% on thebattery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029920,Having no jewels or not over 7 jewels in the movement,,20¢ each + 3% on the case,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$1.70 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029940,With movement valued not over $15 each,,92¢ each + 3% on the case,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$4.20 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029960,With movement valued over $15 each,,$1.16 each + 6% on the case,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$4.20 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91029980,Having over 17 jewels in the movement,,$2.19 each + 6% on the case,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)",$10.95 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91031020,With opto-electronic display only,,2.6% on the movement and case + 3.6% on the battery,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91031040,Having no jewels or only one jewel in the movement,,24¢ each + 4.5% on the case + 3.5% on the battery,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,S,SG)",$1.50 each + 45% on the case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91031080,Other,,48¢ each + 4.6% on the case + 3.5% on the battery,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,S,SG)",$2.50 each + 45% on the case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91039000,Other,,24¢ each + 4.6% on the case,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,S,SG)",$1.50 each + 45% on the case,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91040005,With opto-electronic display only,,2.6% on the movement and case + 3.5% on the battery,,"Free (A+,AU,B,BH, C,CL,CO,D,E, IL,JO,KR, MA,OM,P, PA,PE,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91040010,Electric (including battery operated),,20¢ each + 4.3% on the movement and case + 3.5% on the battery,,"Free (A+,AU,B,BH, C,CL,CO,D,E, IL,JO,KR,MA,OM,P, PA,PE,S,SG)",$3 each + 65% on the movement and case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91040020,Other,"[""No.""]",30¢ each + 6.4%,,"Free (A+,AU,B,BH, C,CL,CO,D,E, IL,JO,KR,MA,OM,P, PA,PE,S,SG)",$3 each + 65%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91040025,With opto-electronic display only,,3.9% on the movement and case + 5.3% on the battery,,"Free (A+,AU,B,BH, C,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91040030,Electric (including battery operated),,30¢ each + 4.3% on the movement and case + 3.5% on the battery,,"Free (A+,AU,B,BH, C,CL,CO,D, E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)",$4.50 each + 65% on the movement and case + 35% on the battery,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
91040040,Other,"[""No.""]",30¢ each + 4.3%,,"Free (A+,AU,B,BH, C,CL,CO,D, E,IL,JO,KR, MA,OM,P, PA,PE,S,SG)",$4.50 each + 65%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
